"Date,""Open"",""High"",""Low"",""Price"""
"11/02/2004,""1,130.54"",""1,140.48"",""1,128.12"",""1,130.54"""
"11/01/2004,""1,130.51"",""1,133.43"",""1,127.53"",""1,130.51"""
"10/29/2004,""1,130.20"",""1,131.44"",""1,124.62"",""1,130.20"""
"10/28/2004,""1,127.44"",""1,130.67"",""1,120.57"",""1,127.44"""
"10/27/2004,""1,125.40"",""1,126.29"",""1,107.43"",""1,125.40"""
"10/26/2004,""1,111.09"",""1,111.10"",""1,094.81"",""1,111.09"""
"10/25/2004,""1,094.81"",""1,096.81"",""1,090.19"",""1,094.81"""
"10/22/2004,""1,095.74"",""1,108.32"",""1,095.29"",""1,095.74"""
"10/21/2004,""1,106.49"",""1,108.96"",""1,098.47"",""1,106.49"""
"10/20/2004,""1,103.66"",""1,104.09"",""1,094.25"",""1,103.66"""
"10/19/2004,""1,103.23"",""1,118.03"",""1,103.15"",""1,103.23"""
"10/18/2004,""1,114.02"",""1,114.46"",""1,103.33"",""1,114.02"""
"10/15/2004,""1,108.20"",""1,113.17"",""1,102.14"",""1,108.20"""
"10/14/2004,""1,103.29"",""1,114.97"",""1,102.06"",""1,103.29"""
"10/13/2004,""1,113.65"",""1,127.01"",""1,109.63"",""1,113.65"""
"10/12/2004,""1,121.84"",""1,124.39"",""1,115.77"",""1,121.84"""
"10/11/2004,""1,124.39"",""1,126.20"",""1,122.14"",""1,124.39"""
"10/08/2004,""1,122.14"",""1,132.92"",""1,120.19"",""1,122.14"""
"10/07/2004,""1,130.65"",""1,142.05"",""1,130.46"",""1,130.65"""
"10/06/2004,""1,142.05"",""1,142.05"",""1,132.94"",""1,142.05"""
"10/05/2004,""1,134.48"",""1,137.97"",""1,132.03"",""1,134.48"""
"10/04/2004,""1,135.17"",""1,140.19"",""1,131.50"",""1,135.17"""
"10/01/2004,""1,131.50"",""1,131.64"",""1,114.58"",""1,131.50"""
"09/30/2004,""1,114.58"",""1,116.31"",""1,109.61"",""1,114.58"""
"09/29/2004,""1,114.80"",""1,114.80"",""1,107.36"",""1,114.80"""
"09/28/2004,""1,110.06"",""1,111.77"",""1,101.29"",""1,110.06"""
"09/27/2004,""1,103.52"",""1,110.11"",""1,103.24"",""1,103.52"""
"09/24/2004,""1,110.11"",""1,113.81"",""1,108.36"",""1,110.11"""
"09/23/2004,""1,108.36"",""1,113.61"",""1,108.05"",""1,108.36"""
"09/22/2004,""1,113.56"",""1,129.30"",""1,112.67"",""1,113.56"""
"09/21/2004,""1,129.30"",""1,131.54"",""1,122.20"",""1,129.30"""
"09/20/2004,""1,122.20"",""1,128.55"",""1,120.34"",""1,122.20"""
"09/17/2004,""1,128.55"",""1,130.48"",""1,123.50"",""1,128.55"""
"09/16/2004,""1,123.50"",""1,126.06"",""1,120.37"",""1,123.50"""
"09/15/2004,""1,120.37"",""1,128.33"",""1,119.74"",""1,120.37"""
"09/14/2004,""1,128.33"",""1,129.46"",""1,124.72"",""1,128.33"""
"09/13/2004,""1,125.82"",""1,129.78"",""1,123.35"",""1,125.82"""
"09/10/2004,""1,123.92"",""1,125.26"",""1,114.39"",""1,123.92"""
"09/09/2004,""1,118.38"",""1,121.30"",""1,113.62"",""1,118.38"""
"09/08/2004,""1,116.27"",""1,123.05"",""1,116.27"",""1,116.27"""
"09/07/2004,""1,121.30"",""1,124.08"",""1,113.63"",""1,121.30"""
"09/03/2004,""1,113.63"",""1,120.80"",""1,113.57"",""1,113.63"""
"09/02/2004,""1,118.31"",""1,119.11"",""1,105.60"",""1,118.31"""
"09/01/2004,""1,105.91"",""1,109.25"",""1,099.11"",""1,105.91"""
"08/31/2004,""1,104.24"",""1,104.24"",""1,094.72"",""1,104.24"""
"08/30/2004,""1,099.15"",""1,107.77"",""1,099.15"",""1,099.15"""
"08/27/2004,""1,107.77"",""1,109.68"",""1,104.61"",""1,107.77"""
"08/26/2004,""1,105.09"",""1,106.78"",""1,102.43"",""1,105.09"""
"08/25/2004,""1,104.96"",""1,106.29"",""1,093.24"",""1,104.96"""
"08/24/2004,""1,096.19"",""1,100.94"",""1,092.82"",""1,096.19"""
"08/23/2004,""1,095.68"",""1,101.40"",""1,094.73"",""1,095.68"""
"08/20/2004,""1,098.35"",""1,100.26"",""1,089.57"",""1,098.35"""
"08/19/2004,""1,091.23"",""1,095.17"",""1,086.28"",""1,091.23"""
"08/18/2004,""1,095.17"",""1,095.17"",""1,078.93"",""1,095.17"""
"08/17/2004,""1,081.71"",""1,086.96"",""1,079.34"",""1,081.71"""
"08/16/2004,""1,079.34"",""1,080.66"",""1,064.80"",""1,079.34"""
"08/13/2004,""1,064.80"",""1,075.79"",""1,062.82"",""1,064.80"""
"08/12/2004,""1,063.23"",""1,075.79"",""1,062.82"",""1,063.23"""
"08/11/2004,""1,075.79"",""1,079.04"",""1,065.92"",""1,075.79"""
"08/10/2004,""1,079.04"",""1,079.04"",""1,065.22"",""1,079.04"""
"08/09/2004,""1,065.22"",""1,069.46"",""1,063.97"",""1,065.22"""
"08/06/2004,""1,063.97"",""1,080.70"",""1,062.23"",""1,063.97"""
"08/05/2004,""1,080.70"",""1,098.83"",""1,079.98"",""1,080.70"""
"08/04/2004,""1,098.63"",""1,102.45"",""1,092.40"",""1,098.63"""
"08/03/2004,""1,099.69"",""1,106.62"",""1,099.20"",""1,099.69"""
"08/02/2004,""1,106.62"",""1,108.60"",""1,097.34"",""1,106.62"""
"07/30/2004,""1,101.72"",""1,103.73"",""1,096.96"",""1,101.72"""
"07/29/2004,""1,100.43"",""1,103.71"",""1,095.42"",""1,100.43"""
"07/28/2004,""1,095.42"",""1,098.84"",""1,082.17"",""1,095.42"""
"07/27/2004,""1,094.83"",""1,096.65"",""1,084.07"",""1,094.83"""
"07/26/2004,""1,084.07"",""1,089.82"",""1,078.78"",""1,084.07"""
"07/23/2004,""1,086.20"",""1,096.84"",""1,083.49"",""1,086.20"""
"07/22/2004,""1,096.85"",""1,099.69"",""1,084.16"",""1,096.85"""
"07/21/2004,""1,093.88"",""1,116.27"",""1,093.88"",""1,093.88"""
"07/20/2004,""1,108.67"",""1,108.88"",""1,099.10"",""1,108.67"""
"07/19/2004,""1,100.90"",""1,105.52"",""1,096.55"",""1,100.90"""
"07/16/2004,""1,101.39"",""1,112.17"",""1,101.07"",""1,101.39"""
"07/15/2004,""1,106.69"",""1,114.67"",""1,106.60"",""1,106.69"""
"07/14/2004,""1,111.47"",""1,119.60"",""1,107.83"",""1,111.47"""
"07/13/2004,""1,115.14"",""1,116.30"",""1,112.99"",""1,115.14"""
"07/12/2004,""1,114.35"",""1,116.11"",""1,106.71"",""1,114.35"""
"07/09/2004,""1,112.81"",""1,115.57"",""1,109.11"",""1,112.81"""
"07/08/2004,""1,109.11"",""1,119.12"",""1,108.72"",""1,109.11"""
"07/07/2004,""1,118.33"",""1,122.37"",""1,114.92"",""1,118.33"""
"07/06/2004,""1,116.21"",""1,125.38"",""1,113.21"",""1,116.21"""
"07/02/2004,""1,125.38"",""1,129.18"",""1,123.26"",""1,125.38"""
"07/01/2004,""1,128.94"",""1,140.84"",""1,123.06"",""1,128.94"""
"06/30/2004,""1,140.84"",""1,144.22"",""1,133.62"",""1,140.84"""
"06/29/2004,""1,136.20"",""1,138.26"",""1,131.81"",""1,136.20"""
"06/28/2004,""1,133.35"",""1,142.60"",""1,131.62"",""1,133.35"""
"06/25/2004,""1,134.43"",""1,145.97"",""1,134.24"",""1,134.43"""
"06/24/2004,""1,140.65"",""1,146.34"",""1,139.94"",""1,140.65"""
"06/23/2004,""1,144.06"",""1,145.16"",""1,131.73"",""1,144.06"""
"06/22/2004,""1,134.41"",""1,135.05"",""1,124.37"",""1,134.41"""
"06/21/2004,""1,130.30"",""1,138.05"",""1,129.64"",""1,130.30"""
"06/18/2004,""1,135.02"",""1,139.08"",""1,129.82"",""1,135.02"""
"06/17/2004,""1,132.05"",""1,133.56"",""1,126.88"",""1,132.05"""
"06/16/2004,""1,133.56"",""1,135.28"",""1,130.55"",""1,133.56"""
"06/15/2004,""1,132.01"",""1,137.36"",""1,125.29"",""1,132.01"""
"06/14/2004,""1,125.29"",""1,136.47"",""1,122.16"",""1,125.29"""
"06/10/2004,""1,136.47"",""1,136.47"",""1,131.33"",""1,136.47"""
"06/09/2004,""1,131.33"",""1,142.18"",""1,131.16"",""1,131.33"""
"06/08/2004,""1,142.18"",""1,142.18"",""1,135.45"",""1,142.18"""
"06/07/2004,""1,140.42"",""1,140.54"",""1,122.50"",""1,140.42"""
"06/04/2004,""1,122.50"",""1,129.17"",""1,116.64"",""1,122.50"""
"06/03/2004,""1,116.64"",""1,125.31"",""1,116.56"",""1,116.64"""
"06/02/2004,""1,124.99"",""1,128.10"",""1,118.64"",""1,124.99"""
"06/01/2004,""1,121.20"",""1,122.70"",""1,113.32"",""1,121.20"""
"05/28/2004,""1,120.68"",""1,122.69"",""1,118.10"",""1,120.68"""
"05/27/2004,""1,121.28"",""1,123.95"",""1,114.86"",""1,121.28"""
"05/26/2004,""1,114.94"",""1,116.71"",""1,109.91"",""1,114.94"""
"05/25/2004,""1,113.05"",""1,113.80"",""1,090.74"",""1,113.05"""
"05/24/2004,""1,095.41"",""1,101.71"",""1,091.77"",""1,095.41"""
"05/21/2004,""1,093.56"",""1,099.70"",""1,089.19"",""1,093.56"""
"05/20/2004,""1,089.19"",""1,092.62"",""1,085.43"",""1,089.19"""
"05/19/2004,""1,088.68"",""1,105.93"",""1,088.49"",""1,088.68"""
"05/18/2004,""1,091.49"",""1,094.14"",""1,084.10"",""1,091.49"""
"05/17/2004,""1,084.10"",""1,095.70"",""1,079.36"",""1,084.10"""
"05/14/2004,""1,095.70"",""1,102.37"",""1,088.24"",""1,095.70"""
"05/13/2004,""1,096.44"",""1,102.77"",""1,091.76"",""1,096.44"""
"05/12/2004,""1,097.28"",""1,097.55"",""1,076.32"",""1,097.28"""
"05/11/2004,""1,095.45"",""1,095.69"",""1,087.12"",""1,095.45"""
"05/10/2004,""1,087.12"",""1,098.70"",""1,079.63"",""1,087.12"""
"05/07/2004,""1,098.70"",""1,117.33"",""1,098.63"",""1,098.70"""
"05/06/2004,""1,113.99"",""1,121.53"",""1,106.30"",""1,113.99"""
"05/05/2004,""1,121.53"",""1,125.07"",""1,117.86"",""1,121.53"""
"05/04/2004,""1,119.55"",""1,127.74"",""1,112.89"",""1,119.55"""
"05/03/2004,""1,117.49"",""1,118.72"",""1,107.30"",""1,117.49"""
"04/30/2004,""1,107.30"",""1,119.26"",""1,107.23"",""1,107.30"""
"04/29/2004,""1,113.89"",""1,128.80"",""1,108.02"",""1,113.89"""
"04/28/2004,""1,122.41"",""1,138.11"",""1,121.70"",""1,122.41"""
"04/27/2004,""1,138.11"",""1,146.84"",""1,135.53"",""1,138.11"""
"04/26/2004,""1,135.53"",""1,145.08"",""1,132.91"",""1,135.53"""
"04/23/2004,""1,140.60"",""1,141.75"",""1,134.89"",""1,140.60"""
"04/22/2004,""1,139.93"",""1,142.77"",""1,121.92"",""1,139.93"""
"04/21/2004,""1,124.09"",""1,125.72"",""1,116.03"",""1,124.09"""
"04/20/2004,""1,118.15"",""1,139.26"",""1,118.09"",""1,118.15"""
"04/19/2004,""1,135.82"",""1,136.18"",""1,129.84"",""1,135.82"""
"04/16/2004,""1,134.61"",""1,136.80"",""1,126.79"",""1,134.61"""
"04/15/2004,""1,128.84"",""1,134.08"",""1,120.75"",""1,128.84"""
"04/14/2004,""1,128.17"",""1,132.52"",""1,122.15"",""1,128.17"""
"04/13/2004,""1,129.44"",""1,147.81"",""1,127.70"",""1,129.44"""
"04/12/2004,""1,145.20"",""1,147.29"",""1,139.32"",""1,145.20"""
"04/08/2004,""1,139.32"",""1,148.97"",""1,134.52"",""1,139.32"""
"04/07/2004,""1,140.53"",""1,148.16"",""1,138.41"",""1,140.53"""
"04/06/2004,""1,148.16"",""1,150.57"",""1,143.30"",""1,148.16"""
"04/05/2004,""1,150.57"",""1,150.57"",""1,141.64"",""1,150.57"""
"04/02/2004,""1,141.81"",""1,144.81"",""1,132.17"",""1,141.81"""
"04/01/2004,""1,132.17"",""1,135.67"",""1,126.20"",""1,132.17"""
"03/31/2004,""1,126.21"",""1,130.83"",""1,121.46"",""1,126.21"""
"03/30/2004,""1,127.00"",""1,127.60"",""1,119.66"",""1,127.00"""
"03/29/2004,""1,122.47"",""1,124.37"",""1,108.06"",""1,122.47"""
"03/26/2004,""1,108.06"",""1,115.27"",""1,106.13"",""1,108.06"""
"03/25/2004,""1,109.19"",""1,110.32"",""1,091.33"",""1,109.19"""
"03/24/2004,""1,091.33"",""1,098.39"",""1,087.06"",""1,091.33"""
"03/23/2004,""1,093.95"",""1,101.52"",""1,091.57"",""1,093.95"""
"03/22/2004,""1,095.40"",""1,109.78"",""1,089.49"",""1,095.40"""
"03/19/2004,""1,109.78"",""1,122.72"",""1,109.69"",""1,109.78"""
"03/18/2004,""1,122.32"",""1,125.50"",""1,113.25"",""1,122.32"""
"03/17/2004,""1,123.75"",""1,125.76"",""1,110.70"",""1,123.75"""
"03/16/2004,""1,110.70"",""1,113.82"",""1,102.61"",""1,110.70"""
"03/15/2004,""1,104.49"",""1,120.57"",""1,103.36"",""1,104.49"""
"03/12/2004,""1,120.57"",""1,120.63"",""1,106.78"",""1,120.57"""
"03/11/2004,""1,106.78"",""1,125.96"",""1,105.87"",""1,106.78"""
"03/10/2004,""1,123.89"",""1,141.45"",""1,122.53"",""1,123.89"""
"03/09/2004,""1,140.58"",""1,147.32"",""1,136.84"",""1,140.58"""
"03/08/2004,""1,147.21"",""1,159.94"",""1,146.97"",""1,147.21"""
"03/05/2004,""1,156.87"",""1,163.23"",""1,148.71"",""1,156.87"""
"03/04/2004,""1,154.88"",""1,154.97"",""1,149.81"",""1,154.88"""
"03/03/2004,""1,151.04"",""1,152.44"",""1,143.78"",""1,151.04"""
"03/02/2004,""1,149.10"",""1,156.54"",""1,147.31"",""1,149.10"""
"03/01/2004,""1,155.96"",""1,157.45"",""1,144.94"",""1,155.96"""
"02/27/2004,""1,144.94"",""1,151.68"",""1,141.80"",""1,144.94"""
"02/26/2004,""1,144.91"",""1,147.23"",""1,138.62"",""1,144.91"""
"02/25/2004,""1,143.67"",""1,145.24"",""1,138.71"",""1,143.67"""
"02/24/2004,""1,139.09"",""1,144.54"",""1,134.43"",""1,139.09"""
"02/23/2004,""1,140.99"",""1,146.69"",""1,136.98"",""1,140.99"""
"02/20/2004,""1,144.11"",""1,149.81"",""1,139.00"",""1,144.11"""
"02/19/2004,""1,147.06"",""1,158.57"",""1,146.83"",""1,147.06"""
"02/18/2004,""1,151.82"",""1,157.40"",""1,149.42"",""1,151.82"""
"02/17/2004,""1,156.99"",""1,158.98"",""1,145.81"",""1,156.99"""
"02/13/2004,""1,145.81"",""1,156.88"",""1,143.23"",""1,145.81"""
"02/12/2004,""1,152.11"",""1,157.76"",""1,151.44"",""1,152.11"""
"02/11/2004,""1,157.76"",""1,158.89"",""1,142.33"",""1,157.76"""
"02/10/2004,""1,145.54"",""1,147.02"",""1,138.70"",""1,145.54"""
"02/09/2004,""1,139.81"",""1,144.46"",""1,139.21"",""1,139.81"""
"02/06/2004,""1,142.76"",""1,142.79"",""1,128.39"",""1,142.76"""
"02/05/2004,""1,128.59"",""1,131.17"",""1,124.44"",""1,128.59"""
"02/04/2004,""1,126.52"",""1,136.03"",""1,124.74"",""1,126.52"""
"02/03/2004,""1,136.03"",""1,137.44"",""1,131.33"",""1,136.03"""
"02/02/2004,""1,135.26"",""1,142.58"",""1,127.87"",""1,135.26"""
"01/30/2004,""1,131.13"",""1,134.17"",""1,127.73"",""1,131.13"""
"01/29/2004,""1,134.11"",""1,134.39"",""1,122.38"",""1,134.11"""
"01/28/2004,""1,128.48"",""1,149.14"",""1,126.50"",""1,128.48"""
"01/27/2004,""1,144.05"",""1,155.37"",""1,144.05"",""1,144.05"""
"01/26/2004,""1,155.37"",""1,155.38"",""1,141.00"",""1,155.37"""
"01/23/2004,""1,141.55"",""1,150.31"",""1,136.85"",""1,141.55"""
"01/22/2004,""1,143.94"",""1,150.51"",""1,143.01"",""1,143.94"""
"01/21/2004,""1,147.62"",""1,149.21"",""1,134.62"",""1,147.62"""
"01/20/2004,""1,138.77"",""1,142.93"",""1,135.40"",""1,138.77"""
"01/16/2004,""1,139.83"",""1,139.83"",""1,132.05"",""1,139.83"""
"01/15/2004,""1,132.05"",""1,137.11"",""1,124.50"",""1,132.05"""
"01/14/2004,""1,130.52"",""1,130.75"",""1,121.22"",""1,130.52"""
"01/13/2004,""1,121.22"",""1,129.07"",""1,115.19"",""1,121.22"""
"01/12/2004,""1,127.23"",""1,127.85"",""1,120.90"",""1,127.23"""
"01/09/2004,""1,121.86"",""1,131.92"",""1,120.90"",""1,121.86"""
"01/08/2004,""1,131.92"",""1,131.92"",""1,124.91"",""1,131.92"""
"01/07/2004,""1,126.33"",""1,126.33"",""1,116.45"",""1,126.33"""
"01/06/2004,""1,123.67"",""1,124.46"",""1,118.44"",""1,123.67"""
"01/05/2004,""1,122.22"",""1,122.22"",""1,108.48"",""1,122.22"""
"01/02/2004,""1,108.48"",""1,118.85"",""1,105.08"",""1,108.48"""
"12/31/2003,""1,111.92"",""1,112.56"",""1,106.21"",""1,111.92"""
"12/30/2003,""1,109.64"",""1,109.75"",""1,106.41"",""1,109.64"""
"12/29/2003,""1,109.48"",""1,109.48"",""1,095.89"",""1,109.48"""
"12/26/2003,""1,095.89"",""1,098.47"",""1,094.04"",""1,095.89"""
"12/24/2003,""1,094.04"",""1,096.40"",""1,092.73"",""1,094.04"""
"12/23/2003,""1,096.02"",""1,096.95"",""1,091.73"",""1,096.02"""
"12/22/2003,""1,092.94"",""1,092.94"",""1,086.14"",""1,092.94"""
"12/19/2003,""1,088.67"",""1,091.06"",""1,084.19"",""1,088.67"""
"12/18/2003,""1,089.18"",""1,089.50"",""1,076.48"",""1,089.18"""
"12/17/2003,""1,076.48"",""1,076.54"",""1,071.14"",""1,076.48"""
"12/16/2003,""1,075.13"",""1,075.94"",""1,068.04"",""1,075.13"""
"12/15/2003,""1,068.04"",""1,082.79"",""1,068.00"",""1,068.04"""
"12/12/2003,""1,074.14"",""1,074.76"",""1,067.64"",""1,074.14"""
"12/11/2003,""1,071.22"",""1,073.63"",""1,059.05"",""1,071.22"""
"12/10/2003,""1,059.05"",""1,063.02"",""1,053.41"",""1,059.05"""
"12/09/2003,""1,060.18"",""1,071.94"",""1,059.16"",""1,060.18"""
"12/08/2003,""1,069.30"",""1,069.59"",""1,060.93"",""1,069.30"""
"12/05/2003,""1,061.50"",""1,069.72"",""1,060.09"",""1,061.50"""
"12/04/2003,""1,069.72"",""1,070.37"",""1,063.15"",""1,069.72"""
"12/03/2003,""1,064.73"",""1,074.30"",""1,064.63"",""1,064.73"""
"12/02/2003,""1,066.62"",""1,071.22"",""1,065.22"",""1,066.62"""
"12/01/2003,""1,070.12"",""1,070.47"",""1,058.20"",""1,070.12"""
"11/28/2003,""1,058.20"",""1,060.63"",""1,056.77"",""1,058.20"""
"11/26/2003,""1,058.45"",""1,058.45"",""1,048.28"",""1,058.45"""
"11/25/2003,""1,053.89"",""1,058.05"",""1,049.31"",""1,053.89"""
"11/24/2003,""1,052.08"",""1,052.08"",""1,035.28"",""1,052.08"""
"11/21/2003,""1,035.28"",""1,037.57"",""1,031.20"",""1,035.28"""
"11/20/2003,""1,033.65"",""1,046.48"",""1,033.42"",""1,033.65"""
"11/19/2003,""1,042.44"",""1,043.95"",""1,034.15"",""1,042.44"""
"11/18/2003,""1,034.15"",""1,048.77"",""1,034.00"",""1,034.15"""
"11/17/2003,""1,043.63"",""1,050.35"",""1,035.28"",""1,043.63"""
"11/14/2003,""1,050.35"",""1,063.65"",""1,048.11"",""1,050.35"""
"11/13/2003,""1,058.41"",""1,059.62"",""1,052.96"",""1,058.41"""
"11/12/2003,""1,058.56"",""1,059.10"",""1,046.57"",""1,058.56"""
"11/11/2003,""1,046.57"",""1,048.23"",""1,043.46"",""1,046.57"""
"11/10/2003,""1,047.11"",""1,053.65"",""1,045.58"",""1,047.11"""
"11/07/2003,""1,053.21"",""1,062.39"",""1,052.17"",""1,053.21"""
"11/06/2003,""1,058.05"",""1,058.94"",""1,046.93"",""1,058.05"""
"11/05/2003,""1,051.81"",""1,054.54"",""1,044.88"",""1,051.81"""
"11/04/2003,""1,053.25"",""1,059.02"",""1,051.70"",""1,053.25"""
"11/03/2003,""1,059.02"",""1,061.44"",""1,050.71"",""1,059.02"""
"10/31/2003,""1,050.71"",""1,053.09"",""1,046.94"",""1,050.71"""
"10/30/2003,""1,046.94"",""1,052.82"",""1,043.82"",""1,046.94"""
"10/29/2003,""1,048.11"",""1,049.83"",""1,043.35"",""1,048.11"""
"10/28/2003,""1,046.79"",""1,046.79"",""1,031.13"",""1,046.79"""
"10/27/2003,""1,031.13"",""1,037.58"",""1,028.91"",""1,031.13"""
"10/24/2003,""1,028.91"",""1,033.77"",""1,018.32"",""1,028.91"""
"10/23/2003,""1,033.77"",""1,035.44"",""1,025.87"",""1,033.77"""
"10/22/2003,""1,030.36"",""1,046.03"",""1,028.39"",""1,030.36"""
"10/21/2003,""1,046.03"",""1,048.57"",""1,042.50"",""1,046.03"""
"10/20/2003,""1,044.68"",""1,044.69"",""1,036.13"",""1,044.68"""
"10/17/2003,""1,039.32"",""1,051.90"",""1,036.57"",""1,039.32"""
"10/16/2003,""1,050.07"",""1,052.94"",""1,044.04"",""1,050.07"""
"10/15/2003,""1,046.76"",""1,053.79"",""1,043.15"",""1,046.76"""
"10/14/2003,""1,049.48"",""1,049.49"",""1,040.84"",""1,049.48"""
"10/13/2003,""1,045.35"",""1,048.90"",""1,038.06"",""1,045.35"""
"10/10/2003,""1,038.06"",""1,040.84"",""1,035.74"",""1,038.06"""
"10/09/2003,""1,038.73"",""1,048.28"",""1,033.78"",""1,038.73"""
"10/08/2003,""1,033.78"",""1,040.08"",""1,030.96"",""1,033.78"""
"10/07/2003,""1,039.25"",""1,039.25"",""1,026.19"",""1,039.25"""
"10/06/2003,""1,034.35"",""1,036.48"",""1,029.15"",""1,034.35"""
"10/03/2003,""1,029.85"",""1,039.31"",""1,020.24"",""1,029.85"""
"10/02/2003,""1,020.24"",""1,021.87"",""1,013.38"",""1,020.24"""
"10/01/2003,""1,018.22"",""1,018.22"",""995.97"",""1,018.22"""
"09/30/2003,""995.97"",""1,006.58"",""990.36"",""995.97"""
"09/29/2003,""1,006.58"",""1,006.89"",""995.31"",""1,006.58"""
"09/26/2003,""996.85"",""1,003.45"",""996.08"",""996.85"""
"09/25/2003,""1,003.27"",""1,015.97"",""1,003.26"",""1,003.27"""
"09/24/2003,""1,009.38"",""1,029.83"",""1,008.93"",""1,009.38"""
"09/23/2003,""1,029.03"",""1,030.12"",""1,021.54"",""1,029.03"""
"09/22/2003,""1,022.82"",""1,036.30"",""1,018.30"",""1,022.82"""
"09/19/2003,""1,036.30"",""1,040.29"",""1,031.89"",""1,036.30"""
"09/18/2003,""1,039.58"",""1,040.16"",""1,025.75"",""1,039.58"""
"09/17/2003,""1,025.97"",""1,031.34"",""1,024.53"",""1,025.97"""
"09/16/2003,""1,029.32"",""1,029.66"",""1,014.81"",""1,029.32"""
"09/15/2003,""1,014.81"",""1,019.79"",""1,013.59"",""1,014.81"""
"09/12/2003,""1,018.63"",""1,019.65"",""1,007.71"",""1,018.63"""
"09/11/2003,""1,016.42"",""1,020.88"",""1,010.92"",""1,016.42"""
"09/10/2003,""1,010.92"",""1,023.17"",""1,009.74"",""1,010.92"""
"09/09/2003,""1,023.17"",""1,031.64"",""1,021.14"",""1,023.17"""
"09/08/2003,""1,031.64"",""1,032.41"",""1,021.39"",""1,031.64"""
"09/05/2003,""1,021.39"",""1,029.21"",""1,018.19"",""1,021.39"""
"09/04/2003,""1,027.97"",""1,029.17"",""1,022.19"",""1,027.97"""
